Date,DayOfWeek,FoodItem,Category,Quantity,PricePerItem,TotalSales,CustomerType,Weather,SpecialEvent
2024-08-19,Monday,Pizza,Main Course,4,12.7,50.8,Regular,Cloudy,None
2024-05-26,Sunday,Coffee,Drink,4,11.59,46.36,Occasional,Sunny,None
2024-12-17,Tuesday,Ice Cream,Dessert,3,20.27,60.81,New,Windy,Weekend Special
2024-03-25,Monday,Tacos,Main Course,7,14.17,99.19,New,Cloudy,Holiday
2024-07-21,Sunday,Tacos,Main Course,8,20.79,166.32,Occasional,Windy,None
2024-04-14,Sunday,Tacos,Main Course,8,26.37,210.96,Regular,Cold,None
2024-09-15,Sunday,Pizza,Main Course,1,26.56,26.56,Occasional,Cloudy,None
2024-06-22,Saturday,Salad,Appetizer,10,16.73,167.3,Regular,Sunny,None
2025-01-11,Saturday,Burger,Main Course,1,10.45,10.45,Occasional,Cold,None
2024-07-31,Wednesday,Salad,Appetizer,6,23.43,140.58,New,Stormy,Holiday
2024-10-20,Sunday,Pizza,Main Course,8,9.95,79.6,New,Rainy,Festival
2024-11-14,Thursday,Burger,Main Course,4,6.99,27.96,Regular,Stormy,None
2024-07-20,Saturday,Tacos,Main Course,6,7.41,44.46,Occasional,Cold,None
2025-02-25,Tuesday,Coffee,Drink,8,22.9,183.2,New,Stormy,None
2024-11-16,Saturday,Coffee,Drink,5,13.74,68.7,New,Cloudy,Holiday
2025-03-22,Saturday,Tea,Drink,6,16.63,99.78,New,Sunny,None
2024-04-30,Tuesday,Tea,Drink,2,16.45,32.9,Occasional,Cold,None
2024-08-03,Saturday,Tea,Drink,1,28.28,28.28,New,Rainy,Holiday
2024-12-20,Friday,Tea,Drink,6,7.41,44.46,New,Cloudy,Discount Day
2024-05-13,Monday,Salad,Appetizer,3,24.05,72.15,New,Stormy,None
2024-10-23,Wednesday,Tacos,Main Course,9,29.28,263.52,Occasional,Windy,None
2024-03-26,Tuesday,Pasta,Main Course,1,5.52,5.52,Regular,Stormy,Weekend Special
2024-06-18,Tuesday,Steak,Main Course,1,21.04,21.04,Occasional,Cold,Weekend Special
2024-04-01,Monday,Sushi,Main Course,2,7.42,14.84,New,Sunny,Holiday
2024-08-04,Sunday,Tacos,Main Course,6,26.1,156.6,Occasional,Rainy,None
2024-04-27,Saturday,Pasta,Main Course,10,12.06,120.6,Regular,Stormy,None
2024-08-21,Wednesday,Tea,Drink,7,26.57,185.99,Regular,Sunny,None
2024-11-05,Tuesday,Tea,Drink,3,23.88,71.64,New,Sunny,None
2024-10-17,Thursday,Steak,Main Course,4,18.04,72.16,Regular,Stormy,None
2024-04-04,Thursday,Pasta,Main Course,10,16.22,162.2,Regular,Rainy,None
2024-08-08,Thursday,Salad,Appetizer,6,12.5,75.0,Regular,Sunny,Discount Day
2024-06-29,Saturday,Salad,Appetizer,2,13.61,27.22,Regular,Cloudy,Weekend Special
2024-10-24,Thursday,Salad,Appetizer,5,18.96,94.8,Occasional,Windy,Festival
2024-12-16,Monday,Steak,Main Course,4,29.5,118.0,Regular,Sunny,None
2024-10-30,Wednesday,Steak,Main Course,10,28.07,280.7,Regular,Sunny,Festival
2024-09-17,Tuesday,Sushi,Main Course,2,29.43,58.86,Regular,Rainy,None
2025-02-12,Wednesday,Sushi,Main Course,3,27.11,81.33,New,Cloudy,None
2024-10-10,Thursday,Pizza,Main Course,4,12.47,49.88,New,Cold,None
2024-07-16,Tuesday,Ice Cream,Dessert,2,25.05,50.1,New,Stormy,Festival
2024-09-14,Saturday,Tacos,Main Course,3,26.13,78.39,New,Stormy,None
2024-06-13,Thursday,Sushi,Main Course,3,29.05,87.15,New,Rainy,None
2024-06-07,Friday,Pizza,Main Course,8,8.39,67.12,Occasional,Windy,Holiday
2024-10-02,Wednesday,Pizza,Main Course,6,27.33,163.98,Occasional,Cold,Discount Day
2024-03-29,Friday,Ice Cream,Dessert,10,15.55,155.5,Regular,Rainy,None
2024-11-23,Saturday,Burger,Main Course,5,19.67,98.35,Occasional,Windy,Weekend Special
2024-12-26,Thursday,Steak,Main Course,2,20.26,40.52,Regular,Stormy,None
2024-08-03,Saturday,Steak,Main Course,8,6.29,50.32,Regular,Cloudy,None
2025-03-18,Tuesday,Tacos,Main Course,9,15.9,143.1,Occasional,Rainy,None
2024-04-02,Tuesday,Steak,Main Course,8,16.56,132.48,New,Stormy,None
2024-09-22,Sunday,Pizza,Main Course,10,19.77,197.7,Occasional,Cloudy,None
2024-10-10,Thursday,Tea,Drink,2,17.32,34.64,New,Stormy,None
2024-03-25,Monday,Ice Cream,Dessert,1,5.04,5.04,Regular,Stormy,None
2024-10-17,Thursday,Tacos,Main Course,3,23.41,70.23,Regular,Rainy,None
2024-06-14,Friday,Sushi,Main Course,4,5.0,20.0,Occasional,Rainy,None
2024-07-10,Wednesday,Ice Cream,Dessert,9,20.93,188.37,Regular,Cold,None
2024-09-20,Friday,Steak,Main Course,10,12.69,126.9,New,Cloudy,Holiday
2025-02-15,Saturday,Coffee,Drink,7,18.57,129.99,New,Cold,None
2024-05-17,Friday,Coffee,Drink,8,22.42,179.36,New,Rainy,None
2024-11-09,Saturday,Burger,Main Course,4,23.04,92.16,Regular,Stormy,None
2025-01-06,Monday,Tacos,Main Course,9,16.77,150.93,New,Rainy,None
2024-05-10,Friday,Steak,Main Course,8,18.28,146.24,New,Cold,None
2024-04-23,Tuesday,Tacos,Main Course,6,10.36,62.16,New,Cold,Holiday
2024-09-09,Monday,Tacos,Main Course,5,10.13,50.65,Occasional,Sunny,None
2024-05-02,Thursday,Pasta,Main Course,3,13.65,40.95,Regular,Sunny,None
2024-03-31,Sunday,Pasta,Main Course,3,15.54,46.62,Regular,Rainy,None
2024-09-10,Tuesday,Steak,Main Course,1,19.3,19.3,Occasional,Cold,None
2024-11-28,Thursday,Ice Cream,Dessert,4,7.45,29.8,New,Rainy,None
2024-06-12,Wednesday,Tacos,Main Course,7,9.43,66.01,Occasional,Cold,None
2024-05-10,Friday,Tacos,Main Course,1,10.04,10.04,New,Cloudy,Discount Day
2024-04-28,Sunday,Burger,Main Course,8,29.04,232.32,Regular,Rainy,None
2024-04-15,Monday,Coffee,Drink,9,21.92,197.28,Regular,Sunny,None
2024-05-04,Saturday,Tea,Drink,4,19.95,79.8,Occasional,Windy,None
2024-07-09,Tuesday,Salad,Appetizer,4,23.9,95.6,New,Rainy,None
2025-02-27,Thursday,Salad,Appetizer,4,18.17,72.68,Occasional,Windy,None
2024-09-15,Sunday,Coffee,Drink,7,18.05,126.35,New,Rainy,None
2024-09-30,Monday,Pizza,Main Course,8,10.26,82.08,Occasional,Stormy,Discount Day
2025-01-01,Wednesday,Pizza,Main Course,7,13.71,95.97,New,Rainy,None
2024-04-07,Sunday,Ice Cream,Dessert,10,25.85,258.5,New,Rainy,None
2024-05-22,Wednesday,Ice Cream,Dessert,4,23.32,93.28,Regular,Sunny,None
2025-01-19,Sunday,Coffee,Drink,1,14.42,14.42,New,Windy,None
2025-01-17,Friday,Salad,Appetizer,4,28.23,112.92,Regular,Windy,Holiday
2024-08-11,Sunday,Burger,Main Course,9,14.87,133.83,Regular,Cloudy,None
2025-03-01,Saturday,Tacos,Main Course,3,18.37,55.11,Occasional,Stormy,None
2025-02-09,Sunday,Ice Cream,Dessert,8,25.16,201.28,New,Stormy,Discount Day
2024-12-26,Thursday,Salad,Appetizer,10,17.05,170.5,New,Sunny,Discount Day
2024-06-27,Thursday,Burger,Main Course,6,21.3,127.8,Regular,Stormy,None
2024-09-19,Thursday,Tea,Drink,10,10.69,106.9,Regular,Rainy,None
2025-01-21,Tuesday,Sushi,Main Course,1,21.72,21.72,Regular,Cold,None
2025-01-29,Wednesday,Pizza,Main Course,1,22.73,22.73,Regular,Cold,Discount Day
2024-05-30,Thursday,Ice Cream,Dessert,8,9.7,77.6,Regular,Windy,None
2024-09-07,Saturday,Tea,Drink,2,20.35,40.7,Occasional,Stormy,None
2024-12-12,Thursday,Pasta,Main Course,10,12.53,125.3,Regular,Cold,Discount Day
2024-08-23,Friday,Pasta,Main Course,5,16.68,83.4,Occasional,Windy,None
2025-02-13,Thursday,Ice Cream,Dessert,3,25.2,75.6,New,Windy,None
2024-04-09,Tuesday,Burger,Main Course,8,8.5,68.0,Occasional,Cloudy,None
2024-11-19,Tuesday,Salad,Appetizer,9,21.21,190.89,New,Windy,Holiday
2024-03-31,Sunday,Burger,Main Course,1,19.47,19.47,Occasional,Windy,None
2025-02-19,Wednesday,Tea,Drink,3,24.6,73.8,Occasional,Cloudy,Holiday
2024-12-06,Friday,Steak,Main Course,1,28.24,28.24,Regular,Cold,None
2025-03-21,Friday,Sushi,Main Course,9,23.89,215.01,New,Cold,Holiday
2025-03-04,Tuesday,Ice Cream,Dessert,6,11.83,70.98,Occasional,Cold,None
2024-09-18,Wednesday,Tacos,Main Course,5,20.47,102.35,Regular,Cloudy,None
2025-03-16,Sunday,Ice Cream,Dessert,10,20.13,201.3,Regular,Rainy,None
2024-09-14,Saturday,Pasta,Main Course,7,12.69,88.83,Occasional,Cloudy,None
2024-04-07,Sunday,Steak,Main Course,4,10.92,43.68,Regular,Rainy,None
2024-06-16,Sunday,Pasta,Main Course,8,24.38,195.04,New,Stormy,Festival
2024-05-04,Saturday,Tea,Drink,8,24.1,192.8,New,Cloudy,None
2024-04-25,Thursday,Coffee,Drink,1,27.43,27.43,Regular,Cold,None
2024-05-20,Monday,Coffee,Drink,7,21.23,148.61,New,Sunny,Weekend Special
2025-02-08,Saturday,Coffee,Drink,2,8.87,17.74,Occasional,Sunny,None
2024-11-23,Saturday,Burger,Main Course,1,5.63,5.63,New,Windy,None
2024-07-14,Sunday,Steak,Main Course,6,18.24,109.44,Occasional,Windy,None
2024-09-21,Saturday,Tea,Drink,3,26.62,79.86,Occasional,Cold,None
2024-04-30,Tuesday,Tacos,Main Course,6,9.57,57.42,Regular,Sunny,None
2024-04-17,Wednesday,Coffee,Drink,10,12.73,127.3,New,Rainy,None
2024-10-05,Saturday,Tea,Drink,10,14.34,143.4,Regular,Stormy,None
2024-06-01,Saturday,Tea,Drink,4,10.22,40.88,Regular,Windy,None
2024-09-25,Wednesday,Tacos,Main Course,10,13.18,131.8,Occasional,Stormy,None
2024-05-31,Friday,Tacos,Main Course,10,14.23,142.3,Regular,Stormy,Festival
2024-05-22,Wednesday,Salad,Appetizer,7,27.59,193.13,New,Sunny,Festival
2024-11-30,Saturday,Coffee,Drink,8,12.28,98.24,New,Windy,None
2024-05-16,Thursday,Pizza,Main Course,8,25.69,205.52,Occasional,Cloudy,None
2024-11-26,Tuesday,Tea,Drink,4,25.82,103.28,Regular,Cold,None
2025-01-25,Saturday,Coffee,Drink,8,27.23,217.84,Occasional,Windy,None
2025-01-14,Tuesday,Tea,Drink,10,14.91,149.1,New,Rainy,None
2024-12-03,Tuesday,Pasta,Main Course,9,12.17,109.53,Regular,Sunny,None
2024-10-26,Saturday,Burger,Main Course,6,14.58,87.48,Regular,Rainy,Holiday
2024-07-28,Sunday,Tea,Drink,2,8.74,17.48,Regular,Cold,Holiday
2024-07-02,Tuesday,Coffee,Drink,6,23.61,141.66,New,Stormy,None
2024-08-25,Sunday,Tea,Drink,9,6.7,60.3,Occasional,Cold,Discount Day
2024-07-27,Saturday,Tea,Drink,4,18.59,74.36,Occasional,Stormy,None
2025-02-28,Friday,Sushi,Main Course,8,6.73,53.84,New,Stormy,None
2024-10-26,Saturday,Burger,Main Course,6,11.34,68.04,Regular,Windy,None
2024-10-16,Wednesday,Steak,Main Course,7,14.51,101.57,Regular,Cloudy,None
2024-12-02,Monday,Steak,Main Course,7,29.91,209.37,New,Cold,None
2025-02-06,Thursday,Tacos,Main Course,2,14.02,28.04,Occasional,Rainy,Festival
2024-05-20,Monday,Salad,Appetizer,6,6.32,37.92,Regular,Cold,Festival
2025-01-13,Monday,Tacos,Main Course,1,26.16,26.16,Occasional,Sunny,Discount Day
2024-08-09,Friday,Tea,Drink,1,25.86,25.86,Occasional,Cloudy,None
2024-04-19,Friday,Ice Cream,Dessert,7,13.25,92.75,New,Windy,None
2024-05-02,Thursday,Ice Cream,Dessert,10,22.49,224.9,Regular,Sunny,Weekend Special
2025-02-19,Wednesday,Sushi,Main Course,8,11.66,93.28,Regular,Windy,Festival
2024-11-15,Friday,Burger,Main Course,4,13.14,52.56,Regular,Cloudy,Holiday
2024-11-30,Saturday,Tea,Drink,7,25.2,176.4,Regular,Sunny,None
2024-05-12,Sunday,Ice Cream,Dessert,7,27.66,193.62,Regular,Sunny,Weekend Special
2024-10-14,Monday,Sushi,Main Course,3,11.28,33.84,New,Rainy,None
2025-03-22,Saturday,Pizza,Main Course,10,6.23,62.3,Regular,Stormy,Holiday
2024-11-10,Sunday,Pasta,Main Course,4,17.12,68.48,Regular,Cloudy,Weekend Special
2025-01-16,Thursday,Pizza,Main Course,4,28.71,114.84,New,Sunny,None
2025-02-07,Friday,Coffee,Drink,4,7.44,29.76,Regular,Rainy,None
2024-12-04,Wednesday,Coffee,Drink,1,10.18,10.18,Regular,Rainy,Holiday
2024-03-27,Wednesday,Pasta,Main Course,9,16.07,144.63,New,Cold,None
2024-10-22,Tuesday,Tacos,Main Course,9,14.82,133.38,New,Sunny,Holiday
2025-01-02,Thursday,Steak,Main Course,9,6.02,54.18,Regular,Cold,Weekend Special
2025-02-10,Monday,Tea,Drink,6,28.02,168.12,New,Rainy,None
2024-07-11,Thursday,Steak,Main Course,8,25.8,206.4,Occasional,Sunny,Weekend Special
2024-12-23,Monday,Steak,Main Course,5,10.52,52.6,New,Cloudy,Holiday
2024-09-22,Sunday,Steak,Main Course,8,18.51,148.08,New,Sunny,Discount Day
2025-01-10,Friday,Ice Cream,Dessert,10,29.17,291.7,New,Cold,None
2025-01-17,Friday,Pizza,Main Course,5,27.0,135.0,Occasional,Sunny,None
2024-12-01,Sunday,Pizza,Main Course,5,11.78,58.9,Regular,Windy,None
2024-06-22,Saturday,Steak,Main Course,5,7.76,38.8,Regular,Sunny,Festival
2024-07-16,Tuesday,Tacos,Main Course,6,15.38,92.28,Regular,Stormy,None
2024-04-05,Friday,Coffee,Drink,9,14.05,126.45,Occasional,Cold,None
2024-11-07,Thursday,Salad,Appetizer,7,10.5,73.5,Occasional,Stormy,None
2025-03-01,Saturday,Steak,Main Course,10,20.52,205.2,Regular,Windy,None
2025-01-28,Tuesday,Salad,Appetizer,5,12.04,60.2,New,Rainy,None
2024-05-06,Monday,Coffee,Drink,2,25.87,51.74,Regular,Stormy,None
2024-08-30,Friday,Sushi,Main Course,9,26.16,235.44,New,Sunny,None
2024-11-23,Saturday,Tacos,Main Course,2,12.8,25.6,Occasional,Windy,None
2024-08-14,Wednesday,Tacos,Main Course,4,22.81,91.24,New,Sunny,None
2024-10-11,Friday,Salad,Appetizer,4,7.17,28.68,Regular,Cloudy,None
2024-06-29,Saturday,Salad,Appetizer,6,15.77,94.62,Occasional,Stormy,Festival
2024-07-10,Wednesday,Pasta,Main Course,8,17.67,141.36,Regular,Cold,None
2024-12-07,Saturday,Tea,Drink,4,16.14,64.56,New,Rainy,Holiday
2024-08-27,Tuesday,Pizza,Main Course,8,24.09,192.72,Regular,Cloudy,Discount Day
2024-11-24,Sunday,Tacos,Main Course,9,9.01,81.09,Regular,Windy,None
2024-09-29,Sunday,Coffee,Drink,5,21.54,107.7,Regular,Cloudy,Holiday
2025-02-16,Sunday,Steak,Main Course,8,12.61,100.88,New,Cold,None
2024-10-07,Monday,Burger,Main Course,8,9.88,79.04,Regular,Windy,None
2025-02-05,Wednesday,Pizza,Main Course,8,13.68,109.44,Regular,Stormy,None
2025-03-01,Saturday,Burger,Main Course,7,8.12,56.84,Occasional,Cloudy,None
2025-02-24,Monday,Pasta,Main Course,6,8.11,48.66,New,Windy,None
2025-02-18,Tuesday,Steak,Main Course,6,6.95,41.7,Occasional,Cloudy,None
2024-12-03,Tuesday,Pizza,Main Course,6,28.05,168.3,New,Stormy,None
2025-01-28,Tuesday,Coffee,Drink,5,5.15,25.75,Occasional,Sunny,None
2024-10-27,Sunday,Burger,Main Course,7,11.3,79.1,Occasional,Cold,None
2024-10-25,Friday,Salad,Appetizer,4,17.31,69.24,Occasional,Rainy,None
2024-04-17,Wednesday,Steak,Main Course,7,20.33,142.31,Regular,Cloudy,None
2024-07-14,Sunday,Sushi,Main Course,2,13.77,27.54,Regular,Rainy,None
2024-12-10,Tuesday,Coffee,Drink,5,5.18,25.9,New,Rainy,None
2024-10-30,Wednesday,Ice Cream,Dessert,9,6.72,60.48,New,Stormy,None
2024-09-04,Wednesday,Steak,Main Course,8,21.06,168.48,New,Cold,Weekend Special
2025-02-01,Saturday,Pizza,Main Course,5,19.57,97.85,Regular,Windy,Festival
2025-01-02,Thursday,Steak,Main Course,6,18.31,109.86,Regular,Stormy,Festival
2024-04-08,Monday,Tacos,Main Course,9,5.91,53.19,Occasional,Rainy,None
2024-12-23,Monday,Tacos,Main Course,2,26.12,52.24,New,Windy,None
2024-12-03,Tuesday,Coffee,Drink,9,27.12,244.08,Regular,Windy,None
2024-12-04,Wednesday,Pasta,Main Course,8,22.84,182.72,Occasional,Cloudy,Festival
2024-03-30,Saturday,Tea,Drink,10,5.79,57.9,Occasional,Cold,Holiday
2025-03-01,Saturday,Tacos,Main Course,5,11.27,56.35,Regular,Sunny,None
2025-01-10,Friday,Tacos,Main Course,1,11.54,11.54,New,Sunny,None
2025-01-23,Thursday,Tea,Drink,1,17.79,17.79,Occasional,Stormy,None
2024-10-24,Thursday,Burger,Main Course,1,9.43,9.43,New,Stormy,None
2024-06-06,Thursday,Pasta,Main Course,8,9.58,76.64,Regular,Stormy,None
2024-10-14,Monday,Tacos,Main Course,10,26.43,264.3,Regular,Rainy,None
2024-08-31,Saturday,Tacos,Main Course,1,13.3,13.3,Regular,Stormy,None
2024-11-16,Saturday,Salad,Appetizer,6,26.08,156.48,Regular,Cloudy,Weekend Special
2024-07-10,Wednesday,Sushi,Main Course,10,10.15,101.5,Occasional,Cold,Festival
2025-02-06,Thursday,Tea,Drink,8,27.22,217.76,New,Cold,None
2024-08-13,Tuesday,Steak,Main Course,10,19.69,196.9,Regular,Stormy,None
2024-05-22,Wednesday,Tacos,Main Course,1,22.88,22.88,New,Windy,Holiday
2024-11-06,Wednesday,Pasta,Main Course,8,11.38,91.04,Regular,Cold,None
2024-06-18,Tuesday,Salad,Appetizer,2,27.92,55.84,Regular,Sunny,Holiday
2024-06-30,Sunday,Tea,Drink,10,26.37,263.7,New,Stormy,None
2024-10-28,Monday,Sushi,Main Course,1,29.34,29.34,Occasional,Rainy,None
2024-07-20,Saturday,Sushi,Main Course,3,15.7,47.1,Regular,Rainy,None
2024-10-28,Monday,Tea,Drink,3,9.18,27.54,New,Rainy,None
2024-11-11,Monday,Ice Cream,Dessert,10,27.83,278.3,Regular,Cloudy,None
2025-03-16,Sunday,Tea,Drink,5,14.18,70.9,Occasional,Windy,None
2024-07-02,Tuesday,Steak,Main Course,2,21.02,42.04,Regular,Stormy,None
2024-07-10,Wednesday,Tea,Drink,5,20.57,102.85,Regular,Stormy,None
2024-09-04,Wednesday,Pizza,Main Course,3,17.87,53.61,New,Windy,None
2024-04-09,Tuesday,Tea,Drink,6,29.88,179.28,Regular,Rainy,None
2024-07-25,Thursday,Tacos,Main Course,7,13.68,95.76,Regular,Rainy,None
2024-08-22,Thursday,Burger,Main Course,2,9.19,18.38,New,Rainy,None
2024-07-22,Monday,Coffee,Drink,8,13.91,111.28,Regular,Cloudy,Holiday
2024-07-01,Monday,Pasta,Main Course,2,12.53,25.06,New,Rainy,Festival
2024-09-16,Monday,Steak,Main Course,5,21.9,109.5,New,Stormy,None
2025-03-08,Saturday,Coffee,Drink,9,22.8,205.2,Regular,Stormy,Festival
2025-03-05,Wednesday,Salad,Appetizer,9,22.33,200.97,Regular,Cold,Festival
2024-09-22,Sunday,Salad,Appetizer,1,20.58,20.58,Regular,Cold,None
2024-11-05,Tuesday,Steak,Main Course,3,29.11,87.33,Regular,Stormy,None
2024-09-04,Wednesday,Sushi,Main Course,7,15.5,108.5,Occasional,Stormy,Discount Day
2024-10-06,Sunday,Tea,Drink,10,25.23,252.3,New,Rainy,Discount Day
2024-07-16,Tuesday,Sushi,Main Course,8,7.55,60.4,Regular,Cold,None
2024-12-18,Wednesday,Pizza,Main Course,1,18.64,18.64,New,Sunny,None
2024-08-04,Sunday,Salad,Appetizer,1,9.06,9.06,Occasional,Cloudy,None
2024-09-05,Thursday,Tea,Drink,6,29.03,174.18,Regular,Sunny,Festival
2024-05-10,Friday,Tacos,Main Course,10,17.8,178.0,Regular,Rainy,None
2024-05-02,Thursday,Sushi,Main Course,2,11.54,23.08,Regular,Rainy,None
2025-03-18,Tuesday,Salad,Appetizer,3,15.31,45.93,Occasional,Rainy,None
2025-02-01,Saturday,Sushi,Main Course,6,10.07,60.42,Regular,Cold,None
2024-05-26,Sunday,Sushi,Main Course,6,8.12,48.72,New,Stormy,None
2024-12-12,Thursday,Ice Cream,Dessert,8,18.76,150.08,Occasional,Sunny,None
2024-05-05,Sunday,Steak,Main Course,10,7.51,75.1,Regular,Windy,None
2024-12-15,Sunday,Salad,Appetizer,3,22.66,67.98,Regular,Cold,None
2025-03-09,Sunday,Sushi,Main Course,7,20.27,141.89,Regular,Rainy,Holiday
2025-01-13,Monday,Tea,Drink,4,7.16,28.64,Occasional,Cold,None
2024-04-07,Sunday,Tea,Drink,8,11.18,89.44,Regular,Windy,None
2024-04-23,Tuesday,Sushi,Main Course,6,13.46,80.76,Regular,Windy,Holiday
2024-06-13,Thursday,Tacos,Main Course,3,20.75,62.25,Regular,Rainy,Festival
2024-12-21,Saturday,Steak,Main Course,7,12.1,84.7,Occasional,Windy,None
2024-04-04,Thursday,Tea,Drink,10,24.0,240.0,New,Windy,None
2024-11-27,Wednesday,Pizza,Main Course,10,23.11,231.1,Regular,Cloudy,None
2024-09-28,Saturday,Ice Cream,Dessert,10,29.78,297.8,New,Windy,None
2025-02-12,Wednesday,Coffee,Drink,2,29.96,59.92,Occasional,Sunny,Festival
2024-11-14,Thursday,Tea,Drink,5,19.05,95.25,Occasional,Cloudy,None
2024-07-16,Tuesday,Tacos,Main Course,2,9.33,18.66,Occasional,Sunny,None
2024-11-25,Monday,Burger,Main Course,1,8.55,8.55,Regular,Cold,None
2024-09-05,Thursday,Steak,Main Course,9,24.01,216.09,Occasional,Stormy,None
2024-12-17,Tuesday,Salad,Appetizer,4,9.15,36.6,Regular,Rainy,None
2024-10-25,Friday,Tea,Drink,10,15.05,150.5,Occasional,Windy,None
2024-09-19,Thursday,Coffee,Drink,6,25.34,152.04,Occasional,Cold,None
2024-08-10,Saturday,Pizza,Main Course,7,9.04,63.28,Regular,Cloudy,None
2024-06-06,Thursday,Tacos,Main Course,6,26.58,159.48,New,Cold,Holiday
2024-08-30,Friday,Sushi,Main Course,8,10.17,81.36,New,Stormy,Holiday
2024-08-21,Wednesday,Sushi,Main Course,4,6.95,27.8,Regular,Stormy,None
2024-05-14,Tuesday,Burger,Main Course,4,22.01,88.04,Occasional,Rainy,None
2025-03-10,Monday,Tea,Drink,7,6.04,42.28,Occasional,Windy,Discount Day
2024-10-19,Saturday,Steak,Main Course,9,14.58,131.22,Regular,Rainy,Discount Day
2024-05-02,Thursday,Coffee,Drink,5,10.1,50.5,Occasional,Rainy,None
2024-04-15,Monday,Tea,Drink,5,24.23,121.15,Regular,Sunny,None
2024-03-23,Saturday,Coffee,Drink,7,6.13,42.91,Regular,Sunny,Holiday
2024-06-04,Tuesday,Coffee,Drink,2,18.79,37.58,New,Sunny,None
2024-10-25,Friday,Tea,Drink,10,7.89,78.9,Regular,Cold,Holiday
2024-06-16,Sunday,Sushi,Main Course,1,13.96,13.96,Regular,Cold,None
2025-02-08,Saturday,Pizza,Main Course,4,21.86,87.44,Regular,Cold,Holiday
2024-07-12,Friday,Tea,Drink,7,27.72,194.04,New,Cold,None
2024-10-18,Friday,Pasta,Main Course,3,25.09,75.27,Regular,Rainy,None
2024-11-03,Sunday,Sushi,Main Course,4,22.48,89.92,New,Rainy,None
2024-08-09,Friday,Salad,Appetizer,10,28.2,282.0,Regular,Cold,None
2025-03-05,Wednesday,Burger,Main Course,9,28.86,259.74,Regular,Cloudy,None
2024-09-06,Friday,Pasta,Main Course,6,21.82,130.92,Occasional,Cloudy,Holiday
2024-07-20,Saturday,Tacos,Main Course,9,21.28,191.52,New,Rainy,None
2024-05-15,Wednesday,Tacos,Main Course,9,26.4,237.6,Regular,Sunny,None
2024-03-26,Tuesday,Coffee,Drink,2,9.14,18.28,Regular,Stormy,None
2024-07-04,Thursday,Sushi,Main Course,3,24.48,73.44,New,Windy,Festival
2024-08-08,Thursday,Burger,Main Course,3,5.2,15.6,New,Stormy,None
2024-08-25,Sunday,Burger,Main Course,10,15.88,158.8,Regular,Sunny,Festival
2024-10-20,Sunday,Steak,Main Course,10,6.94,69.4,Regular,Cloudy,None
2024-06-11,Tuesday,Pizza,Main Course,8,6.37,50.96,New,Cold,Festival
2024-05-13,Monday,Salad,Appetizer,8,19.96,159.68,Regular,Stormy,None
2025-03-08,Saturday,Salad,Appetizer,8,24.08,192.64,Occasional,Windy,None
2025-02-26,Wednesday,Steak,Main Course,4,16.68,66.72,Regular,Sunny,None
2024-11-07,Thursday,Steak,Main Course,4,11.0,44.0,Regular,Rainy,Weekend Special
2024-08-16,Friday,Pasta,Main Course,6,28.78,172.68,New,Stormy,None
2024-06-08,Saturday,Sushi,Main Course,2,9.77,19.54,Occasional,Sunny,Weekend Special
2025-03-02,Sunday,Steak,Main Course,2,19.87,39.74,New,Windy,None
2024-06-19,Wednesday,Coffee,Drink,5,8.95,44.75,Regular,Stormy,None
2024-09-01,Sunday,Steak,Main Course,5,27.08,135.4,Regular,Windy,None
2025-02-23,Sunday,Salad,Appetizer,5,22.29,111.45,Regular,Sunny,None
2024-05-05,Sunday,Tacos,Main Course,6,9.9,59.4,Occasional,Stormy,None
2024-09-25,Wednesday,Pizza,Main Course,4,15.02,60.08,Regular,Cloudy,None
2024-12-15,Sunday,Pizza,Main Course,5,13.12,65.6,Regular,Cloudy,None
2024-06-07,Friday,Pasta,Main Course,6,22.17,133.02,Occasional,Windy,None
2025-02-03,Monday,Pasta,Main Course,10,16.17,161.7,New,Rainy,Holiday
2024-04-04,Thursday,Tea,Drink,7,13.88,97.16,Regular,Cold,None
2024-06-07,Friday,Salad,Appetizer,6,9.41,56.46,New,Stormy,None
2024-05-18,Saturday,Tacos,Main Course,5,5.16,25.8,Regular,Sunny,None
2025-01-26,Sunday,Pizza,Main Course,6,12.02,72.12,Regular,Cold,Discount Day
2024-07-16,Tuesday,Coffee,Drink,4,5.21,20.84,Occasional,Cold,None
2024-06-01,Saturday,Tacos,Main Course,4,8.54,34.16,New,Rainy,None
2024-04-22,Monday,Tea,Drink,2,11.32,22.64,Occasional,Cloudy,None
2024-06-04,Tuesday,Tacos,Main Course,10,20.71,207.1,Regular,Stormy,Weekend Special
2024-10-03,Thursday,Pasta,Main Course,8,28.31,226.48,New,Rainy,Weekend Special
2024-06-02,Sunday,Tacos,Main Course,5,22.11,110.55,Occasional,Rainy,None
2024-07-13,Saturday,Tacos,Main Course,9,21.2,190.8,New,Windy,Discount Day
2024-04-29,Monday,Ice Cream,Dessert,5,14.75,73.75,New,Rainy,None
2024-05-05,Sunday,Coffee,Drink,7,22.73,159.11,Regular,Sunny,None
2025-01-06,Monday,Salad,Appetizer,4,8.31,33.24,New,Windy,Holiday
2025-02-22,Saturday,Coffee,Drink,3,25.29,75.87,Occasional,Sunny,None
